"","ctryname","cowcode2","politycode","un_region_name","un_continent_name","ehead","democracy","begindateleaderdem","enddateleaderdem","tenuredem","rightcensdem"
"1352","Sao Tome and Principe",403,403,"Middle Africa","Africa","Tomï¿½ Vera Cruz","Democracy",2006,2007,2,1
"1353","Sao Tome and Principe",403,403,"Middle Africa","Africa","Joaquim Rafael Branco","Democracy",2008,2008,1,0
"1354","Saudi Arabia",670,670,"Western Asia","Asia","Ibn Sa'ud","Non-democracy",1932,1952,21,0
"1355","Saudi Arabia",670,670,"Western Asia","Asia","Sa'ud","Non-democracy",1953,1963,11,1
"1356","Saudi Arabia",670,670,"Western Asia","Asia","Faysal","Non-democracy",1964,1974,11,0
"1357","Saudi Arabia",670,670,"Western Asia","Asia","Khalid","Non-democracy",1975,1981,7,0
"1358","Saudi Arabia",670,670,"Western Asia","Asia","Fahd","Non-democracy",1982,1995,14,1
"1359","Saudi Arabia",670,670,"Western Asia","Asia","Abdallah","Non-democracy",1996,2008,13,0
"1360","Senegal",433,433,"Western Africa","Africa","Leopold Senghor","Non-democracy",1960,1980,21,1
"1361","Senegal",433,433,"Western Africa","Africa","Abdou Diouf","Non-democracy",1981,1999,19,1
"1362","Senegal",433,433,"Western Africa","Africa","Moustapha Niasse","Democracy",2000,2000,1,1
"1363","Senegal",433,433,"Western Africa","Africa","Mame Madior Boye","Democracy",2001,2001,1,1
"1364","Senegal",433,433,"Western Africa","Africa","Idrissa Seck","Democracy",2002,2003,2,1
"1365","Senegal",433,433,"Western Africa","Africa","Macky Sall","Democracy",2004,2006,3,1
"1366","Senegal",433,433,"Western Africa","Africa","Hadjibou Soumarï¿½","Democracy",2007,2008,2,0
"1367","Serbia",342,342,"Southern Europe","Europe","Vojislav Kostunica","Democracy",2006,2007,2,1
"1368","Serbia",342,342,"Southern Europe","Europe","Mirko Cvetkovic","Democracy",2008,2008,1,0
"1369","Serbia and Montenegro",347,347,"Southern Europe","Europe","Slobodan Milosevic","Non-democracy",1989,1999,11,1
"1370","Serbia and Montenegro",347,347,"Southern Europe","Europe","Milomir Minic","Democracy",2000,2000,1,1
"1371","Serbia and Montenegro",347,347,"Southern Europe","Europe","Zoran Djindjic","Democracy",2001,2002,2,0
"1372","Serbia and Montenegro",347,347,"Southern Europe","Europe","Zoran Zivkovic","Democracy",2003,2003,1,1
"1373","Serbia and Montenegro",347,347,"Southern Europe","Europe","Vojislav Kostunica","Democracy",2004,2005,2,0
"1374","Seychelles",591,591,"Eastern Africa","Africa","James Mancham","Non-democracy",1970,1976,7,1
"1375","Seychelles",591,591,"Eastern Africa","Africa","Albert Rene","Non-democracy",1977,2003,27,1
"1376","Seychelles",591,591,"Eastern Africa","Africa","James Alix Michel","Non-democracy",2004,2008,5,0
"1377","Sierra Leone",451,451,"Western Africa","Africa","Milton Margai","Democracy",1954,1963,10,0
"1378","Sierra Leone",451,451,"Western Africa","Africa","Albert Margai","Democracy",1964,1966,3,1
"1379","Sierra Leone",451,451,"Western Africa","Africa","Andrew Juxon-Smith","Non-democracy",1967,1967,1,1
"1380","Sierra Leone",451,451,"Western Africa","Africa","Siaka Stevens","Non-democracy",1968,1984,17,1
"1381","Sierra Leone",451,451,"Western Africa","Africa","Joseph Saidu Momoh","Non-democracy",1985,1991,7,1
"1382","Sierra Leone",451,451,"Western Africa","Africa","Valentine Strasser","Non-democracy",1992,1995,4,1
"1383","Sierra Leone",451,451,"Western Africa","Africa","Ahmad Tejan Kabbah","Democracy",1996,1996,1,1
"1384","Sierra Leone",451,451,"Western Africa","Africa","Johnny Paul Koroma","Non-democracy",1997,1997,1,1
"1385","Sierra Leone",451,451,"Western Africa","Africa","Ahmad Tejan Kabbah","Democracy",1998,2006,9,1
"1386","Sierra Leone",451,451,"Western Africa","Africa","Ernest Bai Koroma","Democracy",2007,2008,2,0
"1387","Singapore",830,830,"South-Eastern Asia","Asia","Lee Kuan Yew","Non-democracy",1959,1989,31,1
"1388","Singapore",830,830,"South-Eastern Asia","Asia","Goh Chok Tong","Non-democracy",1990,2003,14,1
"1389","Singapore",830,830,"South-Eastern Asia","Asia","Lee Hsien Loong","Non-democracy",2004,2008,5,0
"1390","Slovakia",317,317,"Eastern Europe","Europe","Vladimir Meciar","Democracy",1993,1997,5,1
"1391","Slovakia",317,317,"Eastern Europe","Europe","Milkulis Dzurinda","Democracy",1998,2005,8,1
"1392","Slovakia",317,317,"Eastern Europe","Europe","Robert Fico","Democracy",2006,2008,3,0
"1393","Slovenia",349,349,"Southern Europe","Europe","Lojze Peterle","Democracy",1990,1991,2,1
"1394","Slovenia",349,349,"Southern Europe","Europe","Janez Drnovsek","Democracy",1992,2001,10,1
"1395","Slovenia",349,349,"Southern Europe","Europe","Anton Rop","Democracy",2002,2003,2,1
"1396","Slovenia",349,349,"Southern Europe","Europe","Janez Jansa","Democracy",2004,2007,4,1
"1397","Slovenia",349,349,"Southern Europe","Europe","Borut Pahor","Democracy",2008,2008,1,0
"1398","Solomon Islands",940,940,"Melanesia","Oceania","Peter Kenilorea","Democracy",1976,1980,5,1
"1399","Solomon Islands",940,940,"Melanesia","Oceania","Solomon Mamaloni","Democracy",1981,1983,3,1
"1400","Solomon Islands",940,940,"Melanesia","Oceania","Peter Kenilorea","Democracy",1984,1985,2,1
"1401","Solomon Islands",940,940,"Melanesia","Oceania","Ezekiel Alebua","Democracy",1986,1988,3,1
"1402","Solomon Islands",940,940,"Melanesia","Oceania","Solomon Mamaloni","Democracy",1989,1992,4,1
"1403","Solomon Islands",940,940,"Melanesia","Oceania","Francis Billy Hilly","Democracy",1993,1996,4,1
"1404","Solomon Islands",940,940,"Melanesia","Oceania","Bartholomew Ulufa'alu","Democracy",1997,1999,3,1
"1405","Solomon Islands",940,940,"Melanesia","Oceania","Mannasseh Sogavare","Democracy",2000,2000,1,1
"1406","Solomon Islands",940,940,"Melanesia","Oceania","Allan Kemakeza","Democracy",2001,2005,5,1
"1407","Solomon Islands",940,940,"Melanesia","Oceania","Manasseh Damukana Sogavare","Democracy",2006,2006,1,1
"1408","Solomon Islands",940,940,"Melanesia","Oceania","Derek Sikua","Democracy",2007,2008,2,0
"1409","Somalia",520,520,"Eastern Africa","Africa","Abdirashid Shermarke","Democracy",1960,1963,4,0
"1410","Somalia",520,520,"Eastern Africa","Africa","Abdirizak Hussain","Democracy",1964,1966,3,1
"1411","Somalia",520,520,"Eastern Africa","Africa","Mohammed Egal","Democracy",1967,1968,2,1
"1412","Somalia",520,520,"Eastern Africa","Africa","Mohammed Siyad Barreh","Non-democracy",1969,1990,22,1
"1413","Somalia",520,520,"Eastern Africa","Africa","Ali Mahdi Muhammad","Non-democracy",1991,1996,6,1
"1414","Somalia",520,520,"Eastern Africa","Africa","Five person collective chairmanship of National Salvation Council including previous president, Ali Mahdi Muhammad, Osman Hassan Ali Ato, Abdulkadir Muhammad Aden Zoppo, Abdullahi Yussuf Ahmad, and Aden Abdullahi Nur Gabiyow","Non-democracy",1997,1999,3,1
"1415","Somalia",520,520,"Eastern Africa","Africa","Abdiqassim Salad Hassan","Non-democracy",2000,2003,4,1
"1416","Somalia",520,520,"Eastern Africa","Africa","Abdullahi Yussuf Ahmad","Non-democracy",2004,2006,3,1
"1417","Somalia",520,520,"Eastern Africa","Africa","Aden Muhammad Nur Madobe","Non-democracy",2007,2008,2,0
"1418","South Africa",560,560,"Southern Africa","Africa","Jan Christian Smuts","Non-democracy",1939,1947,9,1
"1419","South Africa",560,560,"Southern Africa","Africa","Daniel Malan","Non-democracy",1948,1953,6,1
"1420","South Africa",560,560,"Southern Africa","Africa","Johannes Strijdom","Non-democracy",1954,1957,4,0
"1421","South Africa",560,560,"Southern Africa","Africa","Hendrik Verwoerd","Non-democracy",1958,1965,8,0
"1422","South Africa",560,560,"Southern Africa","Africa","B. Johannes Vorster","Non-democracy",1966,1977,12,1
"1423","South Africa",560,560,"Southern Africa","Africa","Pieter Botha","Non-democracy",1978,1988,11,1
"1424","South Africa",560,560,"Southern Africa","Africa","Frederik de Klerk","Non-democracy",1989,1993,5,1
"1425","South Africa",560,560,"Southern Africa","Africa","Nelson Mandela","Non-democracy",1994,1998,5,1
"1426","South Africa",560,560,"Southern Africa","Africa","Thabo Mbeki","Non-democracy",1999,2007,9,1
"1427","South Africa",560,560,"Southern Africa","Africa","Kgalema Petrus Motlanthe","Non-democracy",2008,2008,1,0
"1428","South Korea",732,732,"Eastern Asia","Asia","Syngman Rhee","Non-democracy",1948,1959,12,1
"1429","South Korea",732,732,"Eastern Asia","Asia","John Myun Chang","Democracy",1960,1960,1,1
"1430","South Korea",732,732,"Eastern Asia","Asia","Park Chung Hee","Non-democracy",1961,1978,18,0
"1431","South Korea",732,732,"Eastern Asia","Asia","Chun Doo Hwan","Non-democracy",1979,1987,9,1
"1432","South Korea",732,732,"Eastern Asia","Asia","Roh Tae Woo","Democracy",1988,1992,5,1
"1433","South Korea",732,732,"Eastern Asia","Asia","Kim Young Sam","Democracy",1993,1997,5,1
"1434","South Korea",732,732,"Eastern Asia","Asia","Kim Dae Jung","Democracy",1998,2002,5,1
"1435","South Korea",732,732,"Eastern Asia","Asia","Roh Moo Hyun","Democracy",2003,2007,5,1
"1436","South Korea",732,732,"Eastern Asia","Asia","Lee Myung Bak","Democracy",2008,2008,1,1
"1437","Spain",230,230,"Southern Europe","Europe","Francisco Franco y Bahamonde","Non-democracy",1939,1974,36,0
"1438","Spain",230,230,"Southern Europe","Europe","Carlos Arias Navarro","Non-democracy",1975,1975,1,1
"1439","Spain",230,230,"Southern Europe","Europe","Adolfo Suarez Gonzalez","Non-democracy",1976,1976,1,1
"1440","Spain",230,230,"Southern Europe","Europe","Adolfo Suarez Gonzalez","Democracy",1977,1980,4,1
"1441","Spain",230,230,"Southern Europe","Europe","Leopoldo Calvo-Sotelo y Bustelo","Democracy",1981,1981,1,1
"1442","Spain",230,230,"Southern Europe","Europe","Felipe Gonzalez Marquez","Democracy",1982,1995,14,1
"1443","Spain",230,230,"Southern Europe","Europe","Jose Maria Aznar","Democracy",1996,2003,8,1
"1444","Spain",230,230,"Southern Europe","Europe","Josï¿½ Luis Rodrï¿½guez Zapatero","Democracy",2004,2008,5,0
"1445","Sri Lanka",780,780,"Southern Asia","Asia","Don Stephen Senanayake","Democracy",1947,1951,5,0
"1446","Sri Lanka",780,780,"Southern Asia","Asia","Dudley Shelton Senanayake","Democracy",1952,1952,1,1
"1447","Sri Lanka",780,780,"Southern Asia","Asia","John Lionel Kotelawala","Democracy",1953,1955,3,1
"1448","Sri Lanka",780,780,"Southern Asia","Asia","S.W.R.D. Bandaranaike","Democracy",1956,1958,3,0
"1449","Sri Lanka",780,780,"Southern Asia","Asia","Vijayananda Dahanayake","Democracy",1959,1959,1,1
"1450","Sri Lanka",780,780,"Southern Asia","Asia","Sirimavo Bandaranaike","Democracy",1960,1964,5,1
"1451","Sri Lanka",780,780,"Southern Asia","Asia","Dudley Shelton Senanayake","Democracy",1965,1969,5,1
"1452","Sri Lanka",780,780,"Southern Asia","Asia","Sirimavo Bandaranaike","Democracy",1970,1976,7,1
"1453","Sri Lanka",780,780,"Southern Asia","Asia","Junius Richard Jayawardene","Non-democracy",1977,1988,12,1
"1454","Sri Lanka",780,780,"Southern Asia","Asia","Dingiri Banda Wijetunge","Democracy",1989,1992,4,1
"1455","Sri Lanka",780,780,"Southern Asia","Asia","Ranil Wickremasinghe","Democracy",1993,1993,1,1
"1456","Sri Lanka",780,780,"Southern Asia","Asia","Sirimavo Bandaranaike","Democracy",1994,1999,6,0
"1457","Sri Lanka",780,780,"Southern Asia","Asia","Ratnasiri Wickremanayake","Democracy",2000,2000,1,1
"1458","Sri Lanka",780,780,"Southern Asia","Asia","Ranil Wickremasinghe","Democracy",2001,2003,3,1
"1459","Sri Lanka",780,780,"Southern Asia","Asia","Mahinda Rajapakse","Democracy",2004,2004,1,1
"1460","Sri Lanka",780,780,"Southern Asia","Asia","Ratnasiri Wickremanayake","Democracy",2005,2008,4,0
"1461","St. Kitts and Nevis",60,60,"Caribbean","Americas","Kennedy Simmonds","Democracy",1983,1994,12,1
"1462","St. Kitts and Nevis",60,60,"Caribbean","Americas","Denzil Douglas","Democracy",1995,2008,14,0
"1463","St. Lucia",56,56,"Caribbean","Americas","Allan Louisy","Democracy",1979,1980,2,1
"1464","St. Lucia",56,56,"Caribbean","Americas","Winston Francis Cenac","Democracy",1981,1981,1,1
"1465","St. Lucia",56,56,"Caribbean","Americas","John Compton","Democracy",1982,1995,14,1
"1466","St. Lucia",56,56,"Caribbean","Americas","Vaughan Allen Lewis","Democracy",1996,1996,1,1
"1467","St. Lucia",56,56,"Caribbean","Americas","Kenny Anthony","Democracy",1997,2005,9,1
"1468","St. Lucia",56,56,"Caribbean","Americas","John Compton","Democracy",2006,2006,1,1
"1469","St. Lucia",56,56,"Caribbean","Americas","Stephenson King","Democracy",2007,2008,2,0
"1470","St. Vincent and the Grenadines",57,57,"Caribbean","Americas","Milton Cato","Democracy",1974,1983,10,1
"1471","St. Vincent and the Grenadines",57,57,"Caribbean","Americas","James Fitz-Allen Mitchell","Democracy",1984,1999,16,1
"1472","St. Vincent and the Grenadines",57,57,"Caribbean","Americas","Arnhim Eustace","Democracy",2000,2000,1,1
"1473","St. Vincent and the Grenadines",57,57,"Caribbean","Americas","Ralph Gonsalves","Democracy",2001,2008,8,0
"1474","Sudan",625,625,"Northern Africa","Africa","Abdullah Khalil","Democracy",1956,1957,2,1
"1475","Sudan",625,625,"Northern Africa","Africa","Ibrahim Abboud","Non-democracy",1958,1963,6,1
"1476","Sudan",625,625,"Northern Africa","Africa","Sir al-Khatim al-Khalifah","Non-democracy",1964,1964,1,1
"1477","Sudan",625,625,"Northern Africa","Africa","Mohammed Mahgoub","Democracy",1965,1965,1,1
"1478","Sudan",625,625,"Northern Africa","Africa","Sadiq al-Mahdi","Democracy",1966,1966,1,1
"1479","Sudan",625,625,"Northern Africa","Africa","Mohammed Mahgoub","Democracy",1967,1968,2,1
"1480","Sudan",625,625,"Northern Africa","Africa","Jaafar el-Nemery","Non-democracy",1969,1984,16,1
"1481","Sudan",625,625,"Northern Africa","Africa","Abdul Rahman Swareddabhab","Non-democracy",1985,1985,1,1
"1482","Sudan",625,625,"Northern Africa","Africa","Sadiq al-Mahdi","Democracy",1986,1988,3,1
"1483","Sudan",625,625,"Northern Africa","Africa","Omar Hassan Ahmad al-Bashir","Non-democracy",1989,2008,20,0
"1484","Suriname",115,115,"South America","Americas","Henck Arron","Democracy",1973,1979,7,1
"1485","Suriname",115,115,"South America","Americas","Desi Bouterse","Non-democracy",1980,1987,8,1
"1486","Suriname",115,115,"South America","Americas","Ramsewak Shankar","Democracy",1988,1989,2,1
"1487","Suriname",115,115,"South America","Americas","Desi Bouterse","Non-democracy",1990,1990,1,1
"1488","Suriname",115,115,"South America","Americas","Ronald Venetiaan","Democracy",1991,1995,5,1
"1489","Suriname",115,115,"South America","Americas","Jules Albert Wijdenbosch","Democracy",1996,1999,4,1
"1490","Suriname",115,115,"South America","Americas","Ronald Venetiaan","Democracy",2000,2008,9,0
"1491","Swaziland",572,572,"Southern Africa","Africa","Sobhuza II","Non-democracy",1921,1981,61,0
"1492","Swaziland",572,572,"Southern Africa","Africa","Queen Dzeliwe","Non-democracy",1982,1982,1,1
"1493","Swaziland",572,572,"Southern Africa","Africa","Queen Ntombi","Non-democracy",1983,1985,3,1
"1494","Swaziland",572,572,"Southern Africa","Africa","Mswati III","Non-democracy",1986,2008,23,0
"1495","Sweden",380,380,"Northern Europe","Europe","Tage Erlander","Democracy",1946,1968,23,1
"1496","Sweden",380,380,"Northern Europe","Europe","Olof Palme","Democracy",1969,1975,7,1
"1497","Sweden",380,380,"Northern Europe","Europe","Thorbjorn Falldin","Democracy",1976,1977,2,1
"1498","Sweden",380,380,"Northern Europe","Europe","Ola Ullsten","Democracy",1978,1978,1,1
"1499","Sweden",380,380,"Northern Europe","Europe","Thorbjorn Falldin","Democracy",1979,1981,3,1
"1500","Sweden",380,380,"Northern Europe","Europe","Olof Palme","Democracy",1982,1985,4,0
"1501","Sweden",380,380,"Northern Europe","Europe","Ingvar Carlsson","Democracy",1986,1990,5,1
"1502","Sweden",380,380,"Northern Europe","Europe","Carl Bildt","Democracy",1991,1993,3,1
"1503","Sweden",380,380,"Northern Europe","Europe","Ingvar Carlsson","Democracy",1994,1995,2,1
"1504","Sweden",380,380,"Northern Europe","Europe","Goran Persson","Democracy",1996,2005,10,1
"1505","Sweden",380,380,"Northern Europe","Europe","John Fredrik Reinfeldt","Democracy",2006,2008,3,0
"1506","Switzerland",225,225,"Western Europe","Europe","Karl Kobelt","Democracy",1946,1946,1,1
"1507","Switzerland",225,225,"Western Europe","Europe","Philipp Etter","Democracy",1947,1947,1,1
"1508","Switzerland",225,225,"Western Europe","Europe","Enrico Celio","Democracy",1948,1948,1,1
"1509","Switzerland",225,225,"Western Europe","Europe","Ernst Nobs","Democracy",1949,1949,1,1
"1510","Switzerland",225,225,"Western Europe","Europe","Max-Edouard Petitpierre","Democracy",1950,1950,1,1
"1511","Switzerland",225,225,"Western Europe","Europe","Adolf Eduard von Steiger","Democracy",1951,1951,1,1
"1512","Switzerland",225,225,"Western Europe","Europe","Karl Kobelt","Democracy",1952,1952,1,1
"1513","Switzerland",225,225,"Western Europe","Europe","Philipp Etter","Democracy",1953,1953,1,1
"1514","Switzerland",225,225,"Western Europe","Europe","Rodolphe Rubattel","Democracy",1954,1954,1,1
"1515","Switzerland",225,225,"Western Europe","Europe","Max-Edouard Petitpierre","Democracy",1955,1955,1,1
"1516","Switzerland",225,225,"Western Europe","Europe","Markus Feldmann","Democracy",1956,1956,1,1
"1517","Switzerland",225,225,"Western Europe","Europe","Hans Streuli","Democracy",1957,1957,1,1
"1518","Switzerland",225,225,"Western Europe","Europe","Thomas Emil Leo Holenstein","Democracy",1958,1958,1,1
"1519","Switzerland",225,225,"Western Europe","Europe","Paul Chaudet","Democracy",1959,1959,1,1
"1520","Switzerland",225,225,"Western Europe","Europe","Max-Edouard Petitpierre","Democracy",1960,1960,1,1
"1521","Switzerland",225,225,"Western Europe","Europe","Friedrich Traugott Wahlen","Democracy",1961,1961,1,1
"1522","Switzerland",225,225,"Western Europe","Europe","Paul Chaudet","Democracy",1962,1962,1,1
"1523","Switzerland",225,225,"Western Europe","Europe","Willy Spuhler","Democracy",1963,1963,1,1
"1524","Switzerland",225,225,"Western Europe","Europe","Ludwig von Moos","Democracy",1964,1964,1,1
"1525","Switzerland",225,225,"Western Europe","Europe","Hans-Peter Tschudi","Democracy",1965,1965,1,1
"1526","Switzerland",225,225,"Western Europe","Europe","Hans Schaffner","Democracy",1966,1966,1,1
"1527","Switzerland",225,225,"Western Europe","Europe","Roger Bonvin","Democracy",1967,1967,1,1
"1528","Switzerland",225,225,"Western Europe","Europe","Willy Spuhler","Democracy",1968,1968,1,1
"1529","Switzerland",225,225,"Western Europe","Europe","Ludwig von Moos","Democracy",1969,1969,1,1
"1530","Switzerland",225,225,"Western Europe","Europe","Hans-Peter Tschudi","Democracy",1970,1970,1,1
"1531","Switzerland",225,225,"Western Europe","Europe","Rudolf Gnagi","Democracy",1971,1971,1,1
"1532","Switzerland",225,225,"Western Europe","Europe","Nello Celio","Democracy",1972,1972,1,1
"1533","Switzerland",225,225,"Western Europe","Europe","Roger Bonvin","Democracy",1973,1973,1,1
"1534","Switzerland",225,225,"Western Europe","Europe","Ernst Brugger","Democracy",1974,1974,1,1
"1535","Switzerland",225,225,"Western Europe","Europe","Pierre Graber","Democracy",1975,1975,1,1
"1536","Switzerland",225,225,"Western Europe","Europe","Rudolf Gnagi","Democracy",1976,1976,1,1
"1537","Switzerland",225,225,"Western Europe","Europe","Kurt Furgler","Democracy",1977,1977,1,1
"1538","Switzerland",225,225,"Western Europe","Europe","Willi Ritschard","Democracy",1978,1978,1,1
"1539","Switzerland",225,225,"Western Europe","Europe","Hans Hurlimann","Democracy",1979,1979,1,1
"1540","Switzerland",225,225,"Western Europe","Europe","Georges-Andre Chevallaz","Democracy",1980,1980,1,1
"1541","Switzerland",225,225,"Western Europe","Europe","Kurt Furgler","Democracy",1981,1981,1,1
"1542","Switzerland",225,225,"Western Europe","Europe","Fritz Honegger","Democracy",1982,1982,1,1
"1543","Switzerland",225,225,"Western Europe","Europe","Pierre Aubert","Democracy",1983,1983,1,1
"1544","Switzerland",225,225,"Western Europe","Europe","Leon Schlumpf","Democracy",1984,1984,1,1
"1545","Switzerland",225,225,"Western Europe","Europe","Kurt Furgler","Democracy",1985,1985,1,1
"1546","Switzerland",225,225,"Western Europe","Europe","Alphons Egli","Democracy",1986,1986,1,1
"1547","Switzerland",225,225,"Western Europe","Europe","Pierre Aubert","Democracy",1987,1987,1,1
"1548","Switzerland",225,225,"Western Europe","Europe","Otto Stich","Democracy",1988,1988,1,1
"1549","Switzerland",225,225,"Western Europe","Europe","Jean-Pascal Delamuraz","Democracy",1989,1989,1,1
"1550","Switzerland",225,225,"Western Europe","Europe","Arnold Koller","Democracy",1990,1990,1,1
"1551","Switzerland",225,225,"Western Europe","Europe","Flavio Cotti","Democracy",1991,1991,1,1
"1552","Switzerland",225,225,"Western Europe","Europe","Rene Felber","Democracy",1992,1992,1,1
"1553","Switzerland",225,225,"Western Europe","Europe","Adolf Ogi","Democracy",1993,1993,1,1
"1554","Switzerland",225,225,"Western Europe","Europe","Otto Stich","Democracy",1994,1994,1,1
"1555","Switzerland",225,225,"Western Europe","Europe","Kaspar Villiger","Democracy",1995,1995,1,1
"1556","Switzerland",225,225,"Western Europe","Europe","Jean-Pascal Delamuraz","Democracy",1996,1996,1,1
"1557","Switzerland",225,225,"Western Europe","Europe","Arnold Koller","Democracy",1997,1997,1,1
"1558","Switzerland",225,225,"Western Europe","Europe","Flavio Cotti","Democracy",1998,1998,1,1
"1559","Switzerland",225,225,"Western Europe","Europe","Ruth Dreifuss","Democracy",1999,1999,1,1
"1560","Switzerland",225,225,"Western Europe","Europe","Adolf Ogi","Democracy",2000,2000,1,1
"1561","Switzerland",225,225,"Western Europe","Europe","Moritz Leuenberger","Democracy",2001,2001,1,1
"1562","Switzerland",225,225,"Western Europe","Europe","Kaspar Villiger","Democracy",2002,2002,1,1
"1563","Switzerland",225,225,"Western Europe","Europe","Pascal Couchepin","Democracy",2003,2003,1,1
"1564","Switzerland",225,225,"Western Europe","Europe","Joseph Deiss","Democracy",2004,2004,1,1
"1565","Switzerland",225,225,"Western Europe","Europe","Samuel Schmid","Democracy",2005,2005,1,1
"1566","Switzerland",225,225,"Western Europe","Europe","Moritz Leuenberger","Democracy",2006,2006,1,1
"1567","Switzerland",225,225,"Western Europe","Europe","Micheline Calmy-Rey","Democracy",2007,2007,1,1
"1568","Switzerland",225,225,"Western Europe","Europe","Pascal Couchepin","Democracy",2008,2008,1,0
"1569","Syria",652,652,"Western Asia","Asia","Shukri al-Kuwatli","Non-democracy",1943,1948,6,1
"1570","Syria",652,652,"Western Asia","Asia","Adib ash-Shishakli","Non-democracy",1949,1953,5,1
"1571","Syria",652,652,"Western Asia","Asia","military","Non-democracy",1954,1954,1,1
"1572","Syria",652,652,"Western Asia","Asia","Shukri al-Kuwatli","Non-democracy",1955,1960,6,1
"1573","Syria",652,652,"Western Asia","Asia","Nazim al-Kudsi","Non-democracy",1961,1962,2,1
"1574","Syria",652,652,"Western Asia","Asia","Amin al-Hafez","Non-democracy",1963,1965,3,1
"1575","Syria",652,652,"Western Asia","Asia","Salah al-Jadid","Non-democracy",1966,1969,4,1
"1576","Syria",652,652,"Western Asia","Asia","Hafez al-Assad","Non-democracy",1970,1999,30,0
"1577","Syria",652,652,"Western Asia","Asia","Bashar al-Assad","Non-democracy",2000,2008,9,0
"1578","Taiwan",713,713,"Eastern Asia","Asia","Chiang Kai-shek","Non-democracy",1949,1974,26,0
"1579","Taiwan",713,713,"Eastern Asia","Asia","Yen Chia-kan","Non-democracy",1975,1977,3,1
"1580","Taiwan",713,713,"Eastern Asia","Asia","Chiang Ching-kuo","Non-democracy",1978,1987,10,0
"1581","Taiwan",713,713,"Eastern Asia","Asia","Lee Teng-hui","Non-democracy",1988,1995,8,1
"1582","Taiwan",713,713,"Eastern Asia","Asia","Lien Chan","Democracy",1996,1996,1,1
"1583","Taiwan",713,713,"Eastern Asia","Asia","Vincent Siew","Democracy",1997,1999,3,1
"1584","Taiwan",713,713,"Eastern Asia","Asia","Chang Chun-hsiung","Democracy",2000,2001,2,1
"1585","Taiwan",713,713,"Eastern Asia","Asia","Yu Shyi-kun","Democracy",2002,2004,3,1
"1586","Taiwan",713,713,"Eastern Asia","Asia","Frank Hsieh","Democracy",2005,2005,1,1
"1587","Taiwan",713,713,"Eastern Asia","Asia","Su Tseng-chang","Democracy",2006,2006,1,1
"1588","Taiwan",713,713,"Eastern Asia","Asia","Chang Chun-hsiung","Democracy",2007,2007,1,1
"1589","Taiwan",713,713,"Eastern Asia","Asia","Liu Chao-shiuan","Democracy",2008,2008,1,0
"1590","Tajikistan",702,702,"Central Asia","Asia","Rakhmon Nabiyev","Non-democracy",1991,1991,1,1
"1591","Tajikistan",702,702,"Central Asia","Asia","Imomali Rakhmonov","Non-democracy",1992,2008,17,0
"1592","Tanzania",510,510,"Eastern Africa","Africa","Julius Nyerere","Non-democracy",1960,1984,25,1
"1593","Tanzania",510,510,"Eastern Africa","Africa","Ali Hassan Mwinyi","Non-democracy",1985,1994,10,1
"1594","Tanzania",510,510,"Eastern Africa","Africa","Benjamin Mkapa","Non-democracy",1995,2004,10,1
"1595","Tanzania",510,510,"Eastern Africa","Africa","Jakaya Mrisho Kikwete","Non-democracy",2005,2008,4,0
"1596","Thailand",800,800,"South-Eastern Asia","Asia","Luang Thamrongnawasawat","Non-democracy",1946,1946,1,1
"1597","Thailand",800,800,"South-Eastern Asia","Asia","Luang Phibulsongkhram","Non-democracy",1947,1956,10,1
"1598","Thailand",800,800,"South-Eastern Asia","Asia","Thanom Kittikachorn","Non-democracy",1957,1957,1,1
"1599","Thailand",800,800,"South-Eastern Asia","Asia","Sarit Thanarat","Non-democracy",1958,1962,5,0
"1600","Thailand",800,800,"South-Eastern Asia","Asia","Thanom Kittikachorn","Non-democracy",1963,1972,10,1
"1601","Thailand",800,800,"South-Eastern Asia","Asia","Sanya Thammasak","Non-democracy",1973,1974,2,1
"1602","Thailand",800,800,"South-Eastern Asia","Asia","Kukrit Pramoj","Democracy",1975,1975,1,1
"1603","Thailand",800,800,"South-Eastern Asia","Asia","military","Non-democracy",1976,1976,1,1
"1604","Thailand",800,800,"South-Eastern Asia","Asia","Kriangsak Chamanand","Non-democracy",1977,1978,2,1
"1605","Thailand",800,800,"South-Eastern Asia","Asia","Kriangsak Chamanand","Democracy",1979,1979,1,1
"1606","Thailand",800,800,"South-Eastern Asia","Asia","Prem Tinsulanond","Democracy",1980,1987,8,1
"1607","Thailand",800,800,"South-Eastern Asia","Asia","Chatichai Choonhavan","Democracy",1988,1990,3,1
"1608","Thailand",800,800,"South-Eastern Asia","Asia","military","Non-democracy",1991,1991,1,1
"1609","Thailand",800,800,"South-Eastern Asia","Asia","Chuan Leekpai","Democracy",1992,1994,3,1
"1610","Thailand",800,800,"South-Eastern Asia","Asia","Banharn Silapa-archa","Democracy",1995,1995,1,1
"1611","Thailand",800,800,"South-Eastern Asia","Asia","Chaovalit Yongchaiyudh","Democracy",1996,1996,1,1
"1612","Thailand",800,800,"South-Eastern Asia","Asia","Chuan Leekpai","Democracy",1997,2000,4,1
"1613","Thailand",800,800,"South-Eastern Asia","Asia","Thaksin Shinawatra","Democracy",2001,2005,5,1
"1614","Thailand",800,800,"South-Eastern Asia","Asia","Surayud Chulanont","Non-democracy",2006,2007,2,1
